 今天誰睡公園,8
怕,9
出事了,1
 這關有機會,5
有機會,5
都有休息點,2
不能走了,1
作者好貼心,5
心魔,9
感覺可以,5
這邊過了就過了,5
快過了,5
沒設秒數,8
小拇指,3
不要太早回來,8
怪怪的,8
請問現在刷幾次過幾關了,3
怎麼洗完澡回來只剩9命,8
 老想偷,8
遊戲開始,3
心魔,9
太難了吧,9
越來越難,9
逼死人,0
認賠,8
這個難,9
難的來了,9
今天超凶,0
 好像很有機會欸,5
今天進度很快耶,5
自動送頭,8
 跑速感覺要調,5
自動扣命關,8
不對勁喔,8
全自動送頭,8
準,5
這個炮在搞,0
太詭異了,9
 送分題,2
今日運勢,3
不能放過,5
他不射,8
壞掉,8
怎麼沒出來,3
空炮,8
爛砲兵,4
故障,1
還有不射的,3
 砲呢,3
 藍藍幫人沒了,8
 進洞,8
今天車速好快,9
 要是再多幾命,8
大腳,3
今天半小時耶 好快,8
解謎,3
 懂了,2
烏龜不拿,3
好想玩 但沒命,1
 很忙耶,8
懂了,2
 沒時間想,9
你沒有那個命,8
要命,8
 夭壽,0
至少要刷完,5
倒數,3
 惡夢,8
太高了吧,3
黑花,3
要多難,0
跳過去就過了,5
今天太慘了,1
 刷爛了,8
聲音必切,3
阿土,3
兩人配合,3
這作者到底想怎樣,0
挖靠還有水,1
有時間壓力,9
刷完,5
不能浪費吧,7
雙命懸,8
 剩最後一刷囉,8
龜殼,3
空中接力,3
安心上路,8
可以玩的關卡,2
慢慢套,8
有想法,5
就這,8
有趣,2
不可能這麼衰吧,1
 有一就有二,8
神之怒,0
 神說謊 ,8
講話小心點,8
不相信作者,8
不看提示,8
跳太遠,3
這個很有創意耶,5
不能放棄,5
花田一路,8
慢了,8
緊張,9
無情逼車,9
真的很刺激,2
下一個套旗要到了,8
這關做的不錯,5
今天少數能玩的,2
猶豫,8
沒有問題,6
相當好,5
要來抓詐賭了,8
救護車來了,3
 自己不好,8
套爛警報,8
玩了就不能白死,8
 不是不行 ,6
 是你不行,8
 畫風,3
畫風突變,3
難度提升,3
腳麻,8
發呆,8
當場笑死,2
 心態,3
每次奶完都,8
飛蛾撲火,8
有人在搞,8
歐印,5
 說了三次沒問題,6
那個跳真的是,0
今天好像不太行,8
高速向下,8
 佛關都被套爛了,8
這比卷軸關刺激,2
這關30命,8
 撐住阿,5
節奏,3
最後了,3
 騙,8
這裡好難,1
不照他的節奏不行,8
 快過了,5
 這邊還有配合時機,3
還行啦,6
兩個韓援是來送的嗎,8
叫雞,3
​瑞空不反開,7
你農我農,8
賺翻了,2
癢起來,8
輔助在戳吧,3
想家了,1
輔助真的離譜,8
小虎的小孩發威了,8
有預示著賺,2
很明顯溝通有問題呀,8
​台空氣,3
​港仔又在戳,8
​離譜超搞,8
​輔助戰犯,8
又是港仔在戳,8
好無聊的比賽,8
兩顆晶球就穩了,2
離譜,8
拜託游回來吧,8
輸了一半,3
中野別再搞了好嗎,8
菜雞互啄場,8
上塔,3
農就好,5
慢性死亡,8
這是劉備他爹,3
爛死了,4
​前三又對面,3
為什麼劉備會刷輸達摩,8
​葛農夫,8
下去丟臉,8
媽寶自己要走的,3
​建設,3
鐵牌場,8
中路逛街,8
輔助醒了,3
​又靠港仔,3
這到底甚麼糞野,4
真的好菜,8
幹得好欸,8
​又再送,8
銀牌中路,8
可憐啊,8
種田局,8
拿龍阿,3
​錢飛了幹,0
中野連洞,8
這中路假賽八,8
​ 可惜火龍打得好,1
​中單在幹嘛,8
換一個中路,8
​這中路真的牛逼,8
每次都這垃圾中路在搞欸,4
不要再雷火龍了 ,8
打野拚重沒贏過,8
掰掰典藏罐,1
水貨中野,4
火龍我大哥,5
龍哥我的超人,5
彭哥生氣了,0
中野有洞阿,8
空大,8
兇起來,0
火龍表示哭啊死戳仔,0
彭哥超兇,0
快被中野氣死,0
阿璃在逛街喔,8
中野不想贏,8
今年一定比去年強 ,8
​拿龍阿,0
​真的不是台灣人的問題欸,8
中野可不可爭氣點阿,8
中路好撮喔,8
經濟沒落後很多,5
但陣容落後很多啊,8
水鬼隊正常發揮,8
​還沒有大啦,3
中路又搞事,8
​放過火龍拜託,8
​大了個寂寞,8
輔助根本沒大,3
火龍腿斷了,1
晶球穩了,2
還我罐罐,1
​沒大啦,3
​大刀一砍,3
水鬼賽區下去,8
該重賽了吧,8
超癢的,8
火龍哥好可憐,1
強度跟去年差好多,1
讚啦晶球更進一步,2
花香蕉的錢只能請猴子,8
花香蕉的錢只能請猴子,8
​請個韓援來雷,8
​改買春天好了,8
這中路買分的是不是,8
​假韓援,8
​彎彎代購囉,8
被虐菜嚕,8
​韓援玩得尷尬,8
​火龍可以掛網了,8
精神勝利法,3
真的爛到哭,8
​沒怒,3
要開趕快果斷一點不然要看著家裡爆掉嚕,8
輸點數啦 ,1
等級差這麼多,8
​趕快投,8
爽啦有晶球,2
沒視野,3
賽區可以直接讓給越南了,8
可惜了火龍,1
 風怒輝,3
先破嘲諷 然後揮爛,3
這把沒寶石 ,1
頂得穿他嗎 ,3
豬豬幫,3
我還是不懂為啥,3
怎麽不壓秒了,8
 不慌真的,3
假裝慌,8
媽寶,4
 冬粉好吃,5
豬肉沒得打,8
每把都打好久,3
少爺,3
天國一揮,8
敷衍,8
吸啦吸啦,3
很大口哦,3
螳螂賣,3
主播沒開冷氣嗎,3
可是你沒風怒了,1
豬肉米粉是在致敬豬肉嗎,8
你的身體很誠實,8
過癮,2
安安,3
冰到下一場,8
傳奇,5
簡單,3
檔次都出來了,5
前傳奇好,8
今天吃炒飯嚎爽哦,2
每次都飛在坦克臉上,8
上海很多食物都被拿去丟掉,8
上海今天有火鍋吃嗎,8
藍方輸了,3
​神即將下凡,3
​今天典藏罐穩了,2
​神之怒啟動,3
​下一場誰打誰,3
中國香港隊,8
又舔嘴唇,8
這首歌真好聽,5
作弊隊的粉絲怎麼又來了,8
​神即將下凡,3
​職業中路,5
​神要開虐了,3
不公平對戰開始,0
打網咖笑死,2
台灣少子化,8
​重賽重賽,8
這場才刺激,2
姑媽覺醒啊,5
​什麼時候換我們羅傳奇上場,3
​墮胎大隊,8
​熱火加油,5
又是作弊戰隊,8
亞軍之爭,8
一直坐著暖機,8
小虎要準備墮起來了,8
最想看的,2
小虎打中路就沒贏過哪個知名中路,8
小虎英靈祭天換勝場,8
如果翻墻的人不能看,8
五個菜雞,4
五把加里歐,5
等小虎被神當狗打,8
​李哥沖壓,5
請支持自國轉播,8
中國病毒隊不要來感染別人也好,8
如果翻墻的人不能看,8
​西台灣,3
月經虎下去,4
小虎英靈祭天換勝場,8
​遺照隊出來了,8
反正輸了就找理由重賽,8
沒細節難怪被懲罰,8
靠媽仔,8
打錯自己投降了,8
打錯直接投,8
 打錯 齒輪,8
少兩張,3
不先丟,7
準備開圖,8
大陸離島怎麼沒飯吃,8
孩子陰間在哭泣,8
港仔雙人組好猛,5
管你是姑媽還是姨媽,8
韓國圖書館,8
​釜山圖書館,8
不敢逮,8
不拼嗎,3
​這把養彭哥,3
暴雷,0
​三分歸元氣,3
還能起舞嗎,3
中路不救,8
插翅也難飛,8
跟預期的一樣,8
中路差距,8
炸彈魔,3
宙斯又要天罰了,8
​感覺撐不過前期耶,9
乾我才看到獵人試驗欸,0
这加里奥有啥用,8
太慢開了,8
空大,8
​飛克面前玩加哩歐,8
​又送 垃圾,8
感謝姑媽的頭,8
姑媽真的是個洞,8
剛剛亂開大的結果,8
​經濟輸那麼多,8
多人開逛,8
 怕爆耶,9
​沒有一場贏線的,8
要贏了嗎,3
​鎖血,3
輔助死爽了嗎,8
宙斯太強了,3
小砲沒功能幹嘛一直選,8
​可惜沒搶到巴龍,1
看得我也緊張起來了,3
守住了奇蹟,5
守住就有機會,5
贏八千 推不上去,8
經濟差太大了吧,3
這把輸嬴要看姑媽給機會,3
​右邊開團強點,3
澎哥出個頭戴吧,5
姑媽再耍費就要輸了,8
殺三小李星,8
有夠雲,8
​開唱夢醒時,3
前期三路都輸,1
運營還是輸,1
緩和一下,3
輔助在幹什麼啊,8
毬果讚,3
不要這麼火爆,0
怂爆,8
會贏慢慢來,5
​逛街,8
​菜雞對決,8
要被窒息營運到死了,8
其實各位選手都很棒,5
四龍沒拿到太可惜,1
前期運營就輸了,8
​開得真好啊,5
香港隊回家嚕,8
隨便開就贏了,3
​自以為會運贏,8
代購回加拉,8
其實打得不錯了,5
怎麼瘋不起來,3
酒桶隨便開就贏了,3
雷文貓咪可以玩,3
​開砍啦,3
右邊嬴了,3
想看雷文開秀,3
​牛皮,5
斷劍,3
不演了,3
​雷文貓跟鬼一樣,5
左邊都沒人 是死了嗎,8
雷文對剪刀妹真的沒看過,3
鬥士配貓咪 上阿,2
雷文本人 無情開剁,5
中國隊下去,8
左邊死光剩遺照,8
​賀寶芙萬歲,2
挖靠好兇,0
​兩邊不閃 對線火拼,3
瘟疫之源炒啥,8
​墮胎又作弊 是我大中國,8
老鼠敢不敢不要改翻譯,8
​雷文不帶閃會戰很難秀,3
連視訊都沒有要不要棄賽,8
虎爺肩膀多一隻小虎,8
​輸贏都作弊,8
​被放閃,1
沒開圖,8
故意假裝沒開圖,8
​大可不必,7
太粗暴,8
粗暴言論,8
無傷換血,3
打倒作弊隊,8
又是艾希,3
小虎真的秀,5
​毫無還手之力,8
​小虎會不會親,8
分身,3
​雙殺,3
單殺 全場歡呼,5
墮胎虎被單殺,8
挖靠中路好強,5
​好猛這傷害判斷,5
​春之虎帝,5
這李星比九漢的強多了,8
分身在雷,3
分身換一個,3
老人,8
其實分身擋到都要死,3
分身明明就可以控制,7
仿身改爛了,1
下忍考试不及格,8
下路輸好多唷,8
這分身不知道買了多少,8
都沒雷文的鏡頭,3
​嘎拉感覺雪球滾起來了,3
飛來飛去,3
輔助很皮欸,8
好菜,8
​皮三小,8
那貓好會喔,5
這兩隊才叫強隊,8
​有點虧,8
這輔助就是多,3
沒物件斷回幹嘛,8
古有孔明空城 今有上海封城,8
​頭破血流,8
疊戒可以賣了,8
​講到重點,3
這個抓人好眼熟,3
下路差距,8
​月老,3
狗才帶虛弱,8
伊澤月老,3
​臭甲,4
紅線畫過深藏輪迴的秘密,3
又是政治小鬼捏,8
沒裝快儲值,8
辱滑了,8
小虎到底,8
​好醜喔 小虎,8
 殭屍,3
簡單,2
那沒救了,8
大楷最愛,3
大楷的敵人,3
有人在施工了,3
技能還能合理省錢,3
全都凶,1
周末之力,3
兇兇幫,0
機台有下的全中,2
還是直接開啟卡比環節,3
今天沒了,8
 負負得正,3
卡比欠債呢,3
今日不宜,8
相信馬創占卜之神,6
剛才是誰在問的,3
那你拜啥,8
 不對勁就迷信,8
變小了欸,3
那你是在拜心酸,8
我命由我不由天,3
挖庫挖庫,2
成熟的笑臉,2
一拳揍非耶,3
成熟,3
幫主要做特訓嗎,3
表現大人的從容,3
剛好有看 ,3
八極拳,3
給幫主看一下,3
特訓一下超屌,5
必殺拳,3
 阿貝戴眼鏡也會跟鴞一樣帥,5
笑爛,2
穩粉,8
開場穩,3
特效攻擊,3
老想偷,8
請你重來,3
回得去嗎,3
鑰匙咧,3
感覺快到了,3
問心酸,8
不迷信,3
彈簧兄,3
消失,3
李氏立場,3
伏筆,3
左邊,3
還要選,8
佛爛欸,2
上面簡單,3
開高,8
左比較檢單,3
世界冠軍,5
好想看右邊,3
世界第一 有料,5
 謝謝飯糰,2
不妙欸,9
可以回頭的,3
無傷,3
老蘇沒料,8
大人的從容,3
耐心,3
很滑啦,3
穩字一出,8
我看妳命也很多喔,8
時間太緊繃,9
傷害感覺有點緊繃,3
直接越石頭越到死,3
他只有限制不能天上而已,3
狗真的在搞,8
腳色本人,5
猴子本人,8
亮你猴子人機一體,8
你長的挺像的,8
很餓怎摸半,3
老邁點沙拉,3
乞丐超人,8
阿怎麼會這樣 ,3
你們聽我解釋,3
演得跟你一模一樣,8
哪天就一次過,8
演技世家,8
親生的,3
該換遊樂園了,3
釣魚不玩了嗎,3
樂高,3
問就是都買,3
夠本了,3
釣魚賺爛,2
讓他玩學齡前遊戲,3
醫生也不當了嗎,3
玩拼圖,3
玩腳踏車,3
 給他做關卡,3
真得可憐 都出不去,1
學習玩具,3
本場重點,3
在基地裡面打遊戲好輕鬆喔,8
表情好輕鬆喔,3
激逗戰歌響起來了,8
到底要空親幾次久久,8
上單該退役了吧,8
感受下韓國圖書館的氛圍,8
魔術方塊,3
 阿貝小時候的玩具呢,3
淘寶什麽都有,3
幾歲能玩劍玉,3
台灣價值,3
差太多了吧,8
挖炒,8
誇張,8
加運費也差不多了,3
 玩具錢賺爛家長,8
很便宜,3
繼續騙沒有關係,8
倒讚搖旗,8
現在掏貨會卡在上海嗎,3
價格超低,3
肯定要的,3
有些台灣人買掏寶蝦皮的放網拍,8
台灣自己賣還超貴,8
新疆棉,3
玩具輸出大國,3
中國去台灣很便宜啦,3
連垃圾菌都台灣賣比較貴了,8
請你自己唱,3
版權進攻,3
要醜了嗎,8
自己喊,3
那是要粉了,3
自己念,3
腿斷了,3
霹靂一閃,3
這版本傑西還能玩,3
拍子怪怪的,8
人馬去打一只坦是怎樣,8
 雙排的是虎下嗎,3
要有音效,3
老蘇是不是忘記有小朋友,8
那是麥克風吧,3
看起來很臭,8
你剛剛聞玻璃杯很猶豫吧,8
味道都飄出來了,8
劉以豪在喊在,3
 還要裝把手喔,3
全部手動,3
